Loading dataset...
Dropout 0.2
Inner Dropout 0.2
Inner Dropout 0.2
Initializing model...
Start training...
{'loss': 1973.0955, 'learning_rate': 0.00011868852459016394, 'epoch': 3.28}
{'loss': 585.2825, 'learning_rate': 0.000570794417168127, 'epoch': 839.34}
{'loss': 580.218, 'learning_rate': 0.0002634743911910782, 'epoch': 865.57}
{'loss': 578.9897, 'learning_rate': 7.279722957381286e-05, 'epoch': 891.8}
{'loss': 582.1176, 'learning_rate': 6.579676138542823e-07, 'epoch': 918.03}
{'train_runtime': 4164.9855, 'train_samples_per_second': 14.646, 'train_steps_per_second': 1.681, 'train_loss': 734.8629787946429, 'epoch': 918.03}
***** train metrics *****
  epoch                    =     918.03
  train_loss               =    734.863
  train_runtime            = 1:09:24.98
  train_samples_per_second =     14.646
  train_steps_per_second   =      1.681
10/28/2023 00:01:40 - INFO - __main__ -   *** Evaluate ***
***** eval metrics *****
  epoch                   =     918.03
  eval_kendalltau         =        nan
  eval_loss               =        nan
  eval_runtime            = 0:00:32.44
  eval_samples_per_second =      4.038
  eval_steps_per_second   =      4.038
